h_index_1,couple_name_1,couple_1,couple_2,couple_name_2,h_index_2,sum_paper
4,Setiadi Yazid,6506236236,57203283015,Roan Gylberth,1,1
4,Setiadi Yazid,6506236236,57204426279,Andika Candra Jaya,0,1
4,Setiadi Yazid,6506236236,57207298025,Abdullah Fajar,0,1
4,Setiadi Yazid,6506236236,57211269857,Humam Faris,0,1
4,Setiadi Yazid,6506236236,57203119337,Timotius Witono,0,1
4,Setiadi Yazid,6506236236,57207301910,Dio I. Pratama,0,1
4,Setiadi Yazid,6506236236,55490339500,Grafika Jati,5,1
7,T. Basaruddin,9334901600,56200121800,Rahmat Arief,1,1
4,Setiadi Yazid,6506236236,56454323000,Alham F. Aji,2,1
4,Setiadi Yazid,6506236236,57193830052,Budi Hartadi,1,1
4,Setiadi Yazid,6506236236,57193835328,Akmal Gafar Putra,2,1
4,Setiadi Yazid,6506236236,57203163334,Abidzar Gifari,1,1
4,Setiadi Yazid,6506236236,57188972794,Novian Habibie,2,1
4,Setiadi Yazid,6506236236,57193825322,Rindra Wiska,1,1
4,Setiadi Yazid,6506236236,57203284838,Risman Adnan,1,1
4,Setiadi Yazid,6506236236,57193700240,Ana Uluwiyah,1,1
4,Setiadi Yazid,6506236236,57203120709,Wardani Muhamad,2,1
4,Setiadi Yazid,6506236236,56180539100,Novianto Budi Kurniawan,4,1
4,Setiadi Yazid,6506236236,56586294000,S. Suhardi,2,1
4,Setiadi Yazid,6506236236,57193825793,Mohamad Endhy Aziz,0,1
4,Setiadi Yazid,6506236236,57193826229,Fahri Nurul,1,1
4,Setiadi Yazid,6506236236,57193833636,Muhamad Riza Iqbal,1,1
4,Setiadi Yazid,6506236236,57204222170,M. I. Fadhila,0,1
4,Setiadi Yazid,6506236236,55839945500,A. Kamal,0,1
4,Setiadi Yazid,6506236236,55206123100,Jonathan A.P. Marpaung,2,1
4,Setiadi Yazid,6506236236,25824659400,Muhammad Agni Catur Bhakti,4,1
4,Setiadi Yazid,6506236236,24405769500,H. T. Mouftah,7,1
4,Setiadi Yazid,6506236236,55244412100,Tao Yang,1,1
7,T. Basaruddin,9334901600,16423632300,Heru Suhartanto,6,1
7,T. Basaruddin,9334901600,55396730800,Harry Budi Santoso,9,1
7,T. Basaruddin,9334901600,56237045300,Andie Setiyoko,2,1
2,Agus Kurniawan,55636539300,55543745700,Asma Elmangoush,8,1
2,Agus Kurniawan,55636539300,24473977600,Marius Iulian Corici,11,1
18,Wisnu Jatmiko,8568432600,57190026615,Ahmad Sabiq,2,1
8,Adila Alfa Krisnadhi,23467371600,57204431698,Mei Silviana Saputri,0,1
8,Adila Alfa Krisnadhi,23467371600,57207308823,Hafiz Adhiyasa Pratama,0,1
8,Adila Alfa Krisnadhi,23467371600,57204420550,Aminur Muda,0,1
8,Adila Alfa Krisnadhi,23467371600,57204432757,Andre Ramadhani,0,1
8,Adila Alfa Krisnadhi,23467371600,57193141477,Muhammad Azmi Malik Ariefa,0,1
8,Adila Alfa Krisnadhi,23467371600,57204434458,Alvin Wardhana Utama,0,1
8,Adila Alfa Krisnadhi,23467371600,57204417142,Teuku Amrullah Faisal,0,1
8,Adila Alfa Krisnadhi,23467371600,6602213998,Isao Takagawa,4,1
8,Adila Alfa Krisnadhi,23467371600,57197732226,Cogan Shimizu,3,1
8,Adila Alfa Krisnadhi,23467371600,55905717300,S. K. Abdurrahman,1,1
8,Adila Alfa Krisnadhi,23467371600,57205972690,Adi Wibowo,5,1
8,Adila Alfa Krisnadhi,23467371600,57204430045,Ibad Rahadian Saladdin,0,1
8,Adila Alfa Krisnadhi,23467371600,57202130922,Adhi Yuniarto Laurentius Yohanes,0,1
2,Herry,8579933000,11840021200,Benyamin Kusumoputro,10,1
2,Herry,8579933000,6602213998,Isao Takagawa,4,1
8,Adila Alfa Krisnadhi,23467371600,57205062769,Herley Shaori Al-Ash,1,1
8,Adila Alfa Krisnadhi,23467371600,57203407861,Aaron Eberhart,0,1
0,Adhi Yuniarto Laurentius Yohanes,57202130922,57202129866,Tami Utiwi Handayani,0,1
8,Adila Alfa Krisnadhi,23467371600,55920281500,Agnieszka Ławrynowicz,8,1
8,Adila Alfa Krisnadhi,23467371600,55496905200,Sünje Dallmeier-Tiessen,6,1
8,Adila Alfa Krisnadhi,23467371600,36116605600,Andrea Ballatore,12,1
8,Adila Alfa Krisnadhi,23467371600,57187582800,Bo Yan,4,1
8,Adila Alfa Krisnadhi,23467371600,57002403900,Ashley Coleman,1,1
8,Adila Alfa Krisnadhi,23467371600,8968017800,Eva Blomqvist,13,1
8,Adila Alfa Krisnadhi,23467371600,42862074000,Andrea Giovanni Nuzzolese,13,1
8,Adila Alfa Krisnadhi,23467371600,36499648500,Karl Hammar,4,1
8,Adila Alfa Krisnadhi,23467371600,57203409198,Quinn Hirt,0,1
8,Adila Alfa Krisnadhi,23467371600,56318688900,Lu Zhou,2,1
8,Adila Alfa Krisnadhi,23467371600,57204343112,Syaiful Reyneta Carissa Anwar,1,1
8,Adila Alfa Krisnadhi,23467371600,57204417633,Annissa Fildzah Rafi Putri,0,1
8,Adila Alfa Krisnadhi,23467371600,57204421633,Anindhita Dwi Saraswati,0,1
8,Adila Alfa Krisnadhi,23467371600,57188977443,Sumarsih Condroayu Purbarani,1,1
8,Adila Alfa Krisnadhi,23467371600,57204435956,Widiarto Adiyoso,0,1
2,Herry,8579933000,36987733700,M. Wicaksana,1,1
2,Herry,8579933000,36987586100,H. Marihot,1,1
2,Herry,8579933000,55905717300,S. K. Abdurrahman,1,1
18,Wisnu Jatmiko,8568432600,55279790800,R. S. Rambe,1,1
18,Wisnu Jatmiko,8568432600,57192308526,Hairulazwan Bin Hashim,2,1
18,Wisnu Jatmiko,8568432600,57200744005,Indra Waspada,1,1
18,Wisnu Jatmiko,8568432600,57202907571,Kharis Khasburrahman,0,1
18,Wisnu Jatmiko,8568432600,57196395179,Gilang Kusuma Jati,3,1
18,Wisnu Jatmiko,8568432600,57195200064,Bariqi Abdillah,1,1
18,Wisnu Jatmiko,8568432600,57211060646,Dewa Made Sri Arsa,0,1
18,Wisnu Jatmiko,8568432600,55279791200,W. T. Anggoro,1,1
2,Herry,8579933000,23467371600,Adila Alfa Krisnadhi,8,1
18,Wisnu Jatmiko,8568432600,55279807200,A. Bowolakso,0,1
18,Wisnu Jatmiko,8568432600,55279807100,I. Md Agus S,0,1
18,Wisnu Jatmiko,8568432600,39762386500,W. P. Nulad,1,1
